timestamp, t_err_s
822, 0.20082675
823, 0.20095578
824, 0.20697543
825, 0.21039423
826, 0.2116333
827, 0.22000442
828, 0.2226496
829, 0.22215107
830, 0.22673807
831, 0.2323826
832, 0.23256639
833, 0.23688109
834, 0.23950718
835, 0.2412309
836, 0.24360493
837, 0.2463408
838, 0.24545082
839, 0.24573489
840, 0.24247429
841, 0.2509075
842, 0.24161237
843, 0.24022742
844, 0.2409082
845, 0.23957354
846, 0.23557535
847, 0.23484513
848, 0.23432173
849, 0.23142
850, 0.2297213
851, 0.22752093
852, 0.22359203
853, 0.22502586
854, 0.22553734
855, 0.22221634
856, 0.22405462
857, 0.22523773
858, 0.22465597
859, 0.2234104
860, 0.22111298
861, 0.22271413
862, 0.22292319
863, 0.22252879
864, 0.22362134
865, 0.2310798
866, 0.2243039
867, 0.22455181
868, 0.22622652
869, 0.22776723
870, 0.22949249
871, 0.23575747
872, 0.23417157
873, 0.23657966
874, 0.23667935
875, 0.23470947
876, 0.24017952
877, 0.24286373
878, 0.23848021
879, 0.26360017
880, 0.26786548
881, 0.26587042
882, 0.26477453
883, 0.26395652
884, 0.26204726
885, 0.26157227
886, 0.26163068
887, 0.26155943
888, 0.26040524
889, 0.2586878
890, 0.2562371
891, 0.25471088
892, 0.25292245
893, 0.25059992
894, 0.24845777
895, 0.24908282
896, 0.24681813
897, 0.24413387
898, 0.24675526
899, 0.24812461
900, 0.25983563
901, 0.26052555
902, 0.25991136
903, 0.26030856
904, 0.23758717
905, 0.23615915
906, 0.23816724
907, 0.24355462
908, 0.24428703
909, 0.24676652
910, 0.2509434
911, 0.2528397
912, 0.25277042
913, 0.25780672
914, 0.25970376
915, 0.25872543
916, 0.26026854
917, 0.2640368
918, 0.26361337
919, 0.26726624
920, 0.2655383
921, 0.26515245
922, 0.26756504
923, 0.26536348
924, 0.26408198
925, 0.25600028
926, 0.2531821
927, 0.2545886
928, 0.2552685
929, 0.25434896
930, 0.25751147
931, 0.25776595
932, 0.2554539
933, 0.25547576
934, 0.25712532
935, 0.25553572
936, 0.2540529
937, 0.25786623
938, 0.25648704
939, 0.25651595
940, 0.25733265
941, 0.25957918
942, 0.25845197
943, 0.2605201
944, 0.2577876
945, 0.25889415
946, 0.25884947
947, 0.25922
948, 0.2572108
949, 0.25595254
950, 0.2563233
951, 0.25657475
952, 0.25554013
953, 0.25354582
954, 0.255183
955, 0.25574142
956, 0.2506012
957, 0.25145423
958, 0.2518478
959, 0.2473913
960, 0.24552692
961, 0.24503136
962, 0.24336338
963, 0.24193448
964, 0.24058841
965, 0.24026732
966, 0.23856601
967, 0.23785576
968, 0.23723558
969, 0.23807505
970, 0.23738338
971, 0.23844011
972, 0.23745579
973, 0.24197482
974, 0.24179484
975, 0.24162236
976, 0.2421493
977, 0.24424668
978, 0.24531305
979, 0.24396065
980, 0.24280034
981, 0.24701735
982, 0.24576847
983, 0.24393003
984, 0.24649572
985, 0.24617991
986, 0.24457403
987, 0.24437144
988, 0.24345298
989, 0.24171937
990, 0.23871437
991, 0.23687096
992, 0.23571056
993, 0.23359622
994, 0.23459587
995, 0.23387696
996, 0.23199882
997, 0.23139232
998, 0.22832043
999, 0.23083977
1000, 0.22968462
1001, 0.2270113
1002, 0.22859071
1003, 0.22849658
1004, 0.22786748
1005, 0.22692294
1006, 0.22629893
1007, 0.2291555
1008, 0.2312993
1009, 0.22807252
1010, 0.22744967
1011, 0.22969423
1012, 0.23024546
1013, 0.23263082
1014, 0.23395947
1015, 0.23389451
1016, 0.23742215
1017, 0.23631808
1018, 0.24241021
1019, 0.24094744
1020, 0.23946956
1021, 0.23723847
1022, 0.23846224
1023, 0.23639363
1024, 0.23168135
1025, 0.23209746
1026, 0.23277283
1027, 0.22669582
1028, 0.22581181
1029, 0.23109989
1030, 0.22891061
1031, 0.2272808
1032, 0.22490354
1033, 0.21964325
1034, 0.21937254
1035, 0.21954887
1036, 0.21751522
1037, 0.21447049
1038, 0.21153942
1039, 0.2087428
1040, 0.20955619
1041, 0.20459168
1042, 0.20229949
1043, 0.1987465
1044, 0.20015772
1045, 0.2011902
1046, 0.20282698
1047, 0.19997609
1048, 0.20129283
1049, 0.20442699
1050, 0.20434633
1051, 0.20383702
1052, 0.20320262
1053, 0.20264585
1054, 0.20056884
1055, 0.2013238
1056, 0.20068158
1057, 0.20195512
1058, 0.20639226
1059, 0.20621021
1060, 0.2070413
1061, 0.20794551
1062, 0.2063595
1063, 0.2069451
1064, 0.21058677
1065, 0.2122558
1066, 0.21346375
1067, 0.21658735
1068, 0.21424285
1069, 0.2101767
1070, 0.20818894
1071, 0.21052025
1072, 0.2136482
1073, 0.2121458
1074, 0.20992237
1075, 0.2118052
1076, 0.21193415
1077, 0.21526706
1078, 0.21834569
1079, 0.21893288
1080, 0.2218975
1081, 0.22519101
1082, 0.22496007
1083, 0.22444418
1084, 0.22837134
1085, 0.23151097
1086, 0.23527259
1087, 0.2420663
1088, 0.24298838
1089, 0.24321903
1090, 0.24722756
1091, 0.2502875
1092, 0.24973659
1093, 0.25414747
1094, 0.25977683
1095, 0.26330447
1096, 0.2624768
1097, 0.2631875
1098, 0.26673838
1099, 0.26993418
1100, 0.27088234
1101, 0.27098274
1102, 0.2711037
1103, 0.27182934
1104, 0.26951912
1105, 0.26556796
1106, 0.2620455
1107, 0.2601178
1108, 0.2595823
1109, 0.2569598
1110, 0.25577506
1111, 0.25077575
1112, 0.24452145
1113, 0.24469478
1114, 0.23941708
1115, 0.23234172
1116, 0.2306415
1117, 0.22940396
1118, 0.22510548
1119, 0.22148578
1120, 0.21840099
1121, 0.2154098
1122, 0.21056542
1123, 0.20851697
1124, 0.20524485
1125, 0.20482595
1126, 0.20642899
